OTU.ID,Sample,Proportion
OTU80767,S010080,0.00842576791808874
OTU78221,S010080,0.000426621160409556
OTU83482,S010080,0.000319965870307167
OTU52261,S010080,0.00362627986348123
OTU92931,S010080,0.0570605802047782
OTU650,S010080,0.0152517064846416
OTU60927,S010080,0.000106655290102389
OTU409,S010080,0.00117320819112628
OTU3071,S010080,0.00437286689419795
OTU97703,S010080,0.000959897610921502
OTU16679,S010080,0.00277303754266212
OTU2677,S010080,0.000746587030716724
OTU1439,S010080,0.00629266211604096
OTU55764,S010080,0.00234641638225256
OTU51283,S010080,0.00127986348122867
OTU17696,S010080,0.000533276450511945
OTU6639,S010080,0.000106655290102389
OTU71015,S010080,0.0123720136518771
OTU13174,S010080,0.000959897610921502
OTU1072,S010080,0.000533276450511945
OTU12916,S010080,0.000426621160409556
OTU80517,S010080,0.00213310580204778
OTU12232,S010080,0.00149317406143345
OTU24429,S010080,0.000213310580204778
OTU35442,S010080,0.000959897610921502
OTU40061,S010080,0.000106655290102389
OTU86508,S010080,0.000426621160409556
OTU47726,S010080,0.00106655290102389
OTU65165,S010080,0.0104522184300341
OTU776,S010080,0.000319965870307167
OTU67423,S010080,0.000959897610921502
OTU52909,S010080,0.000213310580204778
OTU88760,S010080,0.00138651877133106
OTU49692,S010080,0.00117320819112628
OTU1519,S010080,0.000639931740614334
OTU86656,S010080,0.00106655290102389
OTU11114,S010080,0.000319965870307167
OTU35631,S010080,0.000213310580204778
OTU836,S010080,0.000106655290102389
OTU6501,S010080,0.000319965870307167
OTU102408,S010080,0.000106655290102389
OTU47832,S010080,0.000213310580204778
OTU93243,S010080,0.000746587030716724
OTU64126,S010080,0.000426621160409556
OTU54046,S010080,0.000319965870307167
OTU30234,S010080,0.000319965870307167
OTU46062,S010080,0.000106655290102389
OTU2259,S010080,0.000639931740614334
OTU53408,S010080,0.000106655290102389
OTU4375,S010080,0.000106655290102389
OTU18620,S010080,0.001919795221843
OTU76837,S010080,0.000319965870307167
OTU10888,S010080,0.0118387372013652
OTU53045,S010080,0.000106655290102389
OTU5570,S010080,0.000213310580204778
OTU65409,S010080,0.000319965870307167
OTU37026,S010080,0.000639931740614334
OTU23611,S010080,0.000106655290102389
OTU38683,S010080,0.000319965870307167
OTU14367,S010080,0.00149317406143345
OTU85569,S010080,0.000213310580204778
OTU87252,S010080,0.000106655290102389
OTU6805,S010080,0.00501279863481229
OTU54328,S010080,0.000106655290102389
OTU1790,S010080,0.000106655290102389
OTU71762,S010080,0.000106655290102389
OTU82780,S010080,0.000213310580204778
OTU15064,S010080,0.000106655290102389
OTU53175,S010080,0.000106655290102389
OTU38375,S010080,0.000319965870307167
OTU6662,S010080,0.000106655290102389
OTU84462,S010080,0.000106655290102389
OTU100546,S010080,0.000106655290102389
OTU86531,S010080,0.000213310580204778
OTU50398,S010080,0.000106655290102389
OTU38397,S010080,0.000106655290102389
OTU78192,S010080,0.000106655290102389
OTU479,S010080,0.000106655290102389
OTU74624,S010080,0.000106655290102389
OTU91370,S010080,0.000213310580204778
OTU94763,S010080,0.000106655290102389
OTU71708,S010080,0.000959897610921502
OTU88700,S010080,0.000106655290102389
OTU85568,S010080,0.000106655290102389
OTU85573,S010080,0.000319965870307167
OTU52676,S010080,0.000106655290102389
OTU10235,S010080,0.000106655290102389
OTU48854,S010080,0.000106655290102389
OTU29285,S010080,0.000213310580204778
OTU87396,S010080,0.000106655290102389
OTU14879,S010081,0.00190169689877121
OTU150,S010081,0.515359859566998
OTU763,S010081,0.221035693387946
OTU666,S010081,0.00263311878291398
OTU61757,S010081,0.000585137507314219
OTU94346,S010081,0.00541252194265652
OTU1447,S010081,0.11644236395553
OTU97283,S010081,0.00672908133411352
OTU393,S010081,0.000146284376828555
OTU1370,S010081,0.00277940315974254
OTU956,S010081,0.0294031597425395
OTU7676,S010081,0.000146284376828555
OTU40319,S010081,0.000146284376828555
OTU56336,S010081,0.000292568753657109
OTU181,S010081,0.00204798127559977
OTU80767,S010081,0.000877706260971328
OTU78221,S010081,0.0163838502047981
OTU83482,S010081,0.000877706260971328
OTU46850,S010081,0.00175541252194266
OTU52261,S010081,0.00146284376828555
OTU12636,S010081,0.000146284376828555
OTU60927,S010081,0.00555880631948508
OTU8807,S010081,0.000877706260971328
OTU409,S010081,0.00146284376828555
OTU69806,S010081,0.00102399063779988
OTU1410,S010081,0.000731421884142774
OTU1710,S010081,0.0077530719719134
OTU97703,S010081,0.000292568753657109
OTU100514,S010081,0.000292568753657109
OTU4186,S010081,0.000585137507314219
OTU16679,S010081,0.00277940315974254
OTU2677,S010081,0.00131655939145699
OTU1439,S010081,0.00131655939145699
OTU55764,S010081,0.00248683440608543
OTU8497,S010081,0.000146284376828555
OTU55884,S010081,0.000877706260971328
OTU51283,S010081,0.00146284376828555
OTU10790,S010081,0.000438853130485664
OTU1072,S010081,0.000438853130485664
OTU80517,S010081,0.00146284376828555
OTU30009,S010081,0.00146284376828555
OTU35442,S010081,0.00131655939145699
OTU47726,S010081,0.0016091281451141
OTU96086,S010081,0.00175541252194266
OTU776,S010081,0.000438853130485664
OTU67423,S010081,0.00190169689877121
OTU88760,S010081,0.00131655939145699
OTU49692,S010081,0.00117027501462844
OTU1519,S010081,0.0016091281451141
OTU2648,S010081,0.00102399063779988
OTU70689,S010081,0.00277940315974254
OTU1752,S010081,0.000877706260971328
OTU86656,S010081,0.00102399063779988
OTU29631,S010081,0.000146284376828555
OTU98180,S010081,0.000146284376828555
OTU96376,S010081,0.000877706260971328
OTU102408,S010081,0.00131655939145699
OTU47832,S010081,0.00146284376828555
OTU26314,S010081,0.000146284376828555
OTU22483,S010081,0.000877706260971328
OTU47141,S010081,0.00146284376828555
OTU93243,S010081,0.000438853130485664
OTU64126,S010081,0.00175541252194266
OTU61249,S010081,0.00131655939145699
OTU1648,S010081,0.000146284376828555
OTU46062,S010081,0.000585137507314219
OTU2259,S010081,0.000146284376828555
OTU4375,S010081,0.000146284376828555
OTU2571,S010081,0.00102399063779988
OTU76837,S010081,0.000585137507314219
OTU14356,S010081,0.000292568753657109
OTU53045,S010081,0.000146284376828555
OTU5570,S010081,0.000146284376828555
OTU101170,S010081,0.000146284376828555
OTU65409,S010081,0.000438853130485664
OTU37026,S010081,0.000146284376828555
OTU23611,S010081,0.000146284376828555
OTU20785,S010081,0.000292568753657109
OTU96652,S010081,0.000438853130485664
OTU93436,S010081,0.000146284376828555
OTU38683,S010081,0.000438853130485664
OTU9489,S010081,0.00146284376828555
OTU42595,S010081,0.000146284376828555
OTU4243,S010081,0.000146284376828555
OTU45793,S010081,0.000292568753657109
OTU68030,S010081,0.000146284376828555
OTU87252,S010081,0.000146284376828555
OTU4838,S010081,0.000146284376828555
OTU89489,S010081,0.000292568753657109
OTU5539,S010081,0.000146284376828555
OTU36484,S010081,0.000146284376828555
OTU84831,S010081,0.000146284376828555
OTU105827,S010081,0.000292568753657109
OTU52458,S010081,0.000146284376828555
OTU21935,S010081,0.000292568753657109
OTU17702,S010081,0.000146284376828555
OTU49786,S010081,0.000146284376828555
OTU53175,S010081,0.000146284376828555
OTU50986,S010081,0.000146284376828555
OTU77105,S010081,0.000146284376828555
OTU54839,S010081,0.000146284376828555
OTU18687,S010081,0.000146284376828555
OTU13118,S010081,0.000146284376828555
OTU83285,S010081,0.000146284376828555
OTU49386,S010081,0.000585137507314219
OTU37464,S010081,0.000146284376828555
OTU100546,S010081,0.000146284376828555
OTU234,S010081,0.000438853130485664
OTU54842,S010081,0.000146284376828555
OTU45589,S010081,0.000146284376828555
OTU94763,S010081,0.000146284376828555
OTU10255,S010081,0.000146284376828555
OTU20411,S010081,0.000146284376828555
OTU512,S010081,0.000877706260971328
OTU19750,S010081,0.000146284376828555
OTU90446,S010081,0.000146284376828555
OTU14879,S010086,0.48374613003096
OTU150,S010086,0.000343997248022016
OTU666,S010086,0.0798933608531132
OTU61757,S010086,0.190402476780186
OTU94346,S010086,0.0115239078087375
OTU97283,S010086,0.00447196422428621
OTU393,S010086,0.000515995872033024
OTU1370,S010086,0.0167698658410733
OTU7676,S010086,8.5999312005504e-05
OTU79705,S010086,0.0164258685930513
OTU52764,S010086,0.00197798417612659
OTU932,S010086,8.5999312005504e-05
OTU181,S010086,8.5999312005504e-05
OTU80767,S010086,0.0113519091847265
OTU107130,S010086,0.00765393876848985
OTU83482,S010086,0.00576195390436876
OTU52261,S010086,0.00189198486412109
OTU650,S010086,0.0481596147230822
OTU94360,S010086,0.0042999656002752
OTU81356,S010086,0.00472996216030272
OTU53663,S010086,0.0129858961128311
OTU63,S010086,0.000945992432060543
OTU2677,S010086,8.5999312005504e-05
OTU8497,S010086,0.00163398692810458
OTU77790,S010086,0.00352597179222566
OTU17696,S010086,0.00249398004815961
OTU6639,S010086,0.00309597523219814
OTU53052,S010086,0.000515995872033024
OTU12232,S010086,0.00748194014447884
OTU24429,S010086,0.00266597867217062
OTU40061,S010086,0.00782593739250086
OTU65165,S010086,0.000171998624011008
OTU17793,S010086,8.5999312005504e-05
OTU52909,S010086,0.000343997248022016
OTU2109,S010086,8.5999312005504e-05
OTU11114,S010086,0.00085999312005504
OTU13304,S010086,8.5999312005504e-05
OTU138,S010086,0.0156518747850017
OTU33842,S010086,8.5999312005504e-05
OTU93243,S010086,8.5999312005504e-05
OTU3013,S010086,8.5999312005504e-05
OTU30234,S010086,0.000773993808049536
OTU419,S010086,0.0124699002407981
OTU53408,S010086,0.000687994496044032
OTU47833,S010086,0.00842793257653939
OTU2471,S010086,0.000601995184038528
OTU38116,S010086,8.5999312005504e-05
OTU62838,S010086,0.000343997248022016
OTU62539,S010086,0.000171998624011008
OTU353,S010086,0.00524595803233574
OTU19697,S010086,8.5999312005504e-05
OTU96502,S010086,0.0042999656002752
OTU1193,S010086,0.00455796353629171
OTU42488,S010086,8.5999312005504e-05
OTU11208,S010086,0.00085999312005504
OTU81807,S010086,0.00085999312005504
OTU3459,S010086,0.00257997936016512
OTU2023,S010086,0.000515995872033024
OTU19582,S010086,0.000171998624011008
OTU40344,S010086,8.5999312005504e-05
OTU26315,S010086,0.00042999656002752
OTU35334,S010086,8.5999312005504e-05
OTU1688,S010086,0.00111799105607155
OTU55691,S010086,8.5999312005504e-05
OTU100151,S010086,8.5999312005504e-05
OTU79653,S010086,0.000601995184038528
OTU163,S010086,0.000601995184038528
OTU68963,S010086,0.000257997936016512
OTU8714,S010086,0.000343997248022016
OTU4086,S010086,0.000343997248022016
OTU57846,S010086,0.000257997936016512
OTU541,S010086,8.5999312005504e-05
OTU60511,S010086,0.000171998624011008
OTU40769,S010086,8.5999312005504e-05
OTU32413,S010086,0.000171998624011008
OTU65041,S010086,8.5999312005504e-05
OTU21394,S010086,0.000171998624011008
OTU90932,S010086,8.5999312005504e-05
OTU45042,S010086,8.5999312005504e-05
OTU2120,S010086,8.5999312005504e-05
OTU23098,S010086,8.5999312005504e-05
OTU1005,S010086,8.5999312005504e-05
OTU68620,S010086,8.5999312005504e-05
OTU9922,S010086,8.5999312005504e-05
OTU57,S010086,8.5999312005504e-05
OTU422,S010086,8.5999312005504e-05
OTU40078,S010086,8.5999312005504e-05
OTU104637,S010086,8.5999312005504e-05
OTU67597,S010086,8.5999312005504e-05
OTU87729,S010086,8.5999312005504e-05
OTU14879,S010087,0.325978717172703
OTU150,S010087,0.183344723225617
OTU763,S010087,0.00561358976862247
OTU666,S010087,0.00341696768524846
OTU61757,S010087,0.128673240261642
OTU94346,S010087,0.0250903055745387
OTU1447,S010087,0.0593576100751733
OTU97283,S010087,0.0282143903153373
OTU54932,S010087,0.0593087962510983
OTU252,S010087,0.00312408474079859
OTU1370,S010087,0.000634579712974714
OTU6465,S010087,9.76276481499561e-05
OTU1859,S010087,0.0287025285560871
OTU956,S010087,0.000781021185199648
OTU79705,S010087,0.0149858439910183
OTU30817,S010087,9.76276481499561e-05
OTU56336,S010087,0.0270428585375378
OTU58181,S010087,0.0149370301669433
OTU80767,S010087,0.000195255296299912
OTU107130,S010087,0.00385629210192326
OTU78221,S010087,0.000341696768524846
OTU83482,S010087,0.000146441472224934
OTU46850,S010087,0.00375866445377331
OTU52261,S010087,0.00024406912037489
OTU16029,S010087,0.00956750951869569
OTU3556,S010087,0.00541833447232256
OTU60927,S010087,0.000146441472224934
OTU409,S010087,0.000292882944449868
OTU3071,S010087,4.8813824074978e-05
OTU410,S010087,0.00161085619447428
OTU1710,S010087,0.0174753490188421
OTU97703,S010087,9.76276481499561e-05
OTU100514,S010087,0.00146441472224934
OTU63,S010087,4.8813824074978e-05
OTU16679,S010087,0.00141560089817436
OTU2677,S010087,0.000585765888899736
OTU1439,S010087,0.000341696768524846
OTU55764,S010087,0.00102509030557454
OTU8497,S010087,0.00112271795372449
OTU55884,S010087,0.00112271795372449
OTU51283,S010087,0.000781021185199648
OTU1979,S010087,0.000683393537049692
OTU10790,S010087,0.000976276481499561
OTU17696,S010087,0.00141560089817436
OTU6639,S010087,0.00131797325002441
OTU53052,S010087,0.000195255296299912
OTU42816,S010087,0.000634579712974714
OTU13174,S010087,0.00414917504637313
OTU1072,S010087,9.76276481499561e-05
OTU80517,S010087,0.000390510592599824
OTU24429,S010087,0.00122034560187445
OTU1268,S010087,0.00190373913892414
OTU35442,S010087,0.000439324416674802
OTU47726,S010087,0.00048813824074978
OTU776,S010087,0.000781021185199648
OTU67423,S010087,0.000634579712974714
OTU52909,S010087,0.000829835009274627
OTU88760,S010087,0.000390510592599824
OTU49692,S010087,0.000634579712974714
OTU1519,S010087,0.000390510592599824
OTU2648,S010087,0.00292882944449868
OTU70689,S010087,0.00214780825929903
OTU618,S010087,0.000146441472224934
OTU86656,S010087,0.00107390412964952
OTU15715,S010087,0.000439324416674802
OTU11114,S010087,0.000634579712974714
OTU29631,S010087,0.000829835009274627
OTU83428,S010087,0.000585765888899736
OTU6501,S010087,4.8813824074978e-05
OTU47832,S010087,0.00024406912037489
OTU26314,S010087,0.000536952064824758
OTU93243,S010087,9.76276481499561e-05
OTU64126,S010087,0.00024406912037489
OTU61249,S010087,0.00024406912037489
OTU1648,S010087,4.8813824074978e-05
OTU54046,S010087,0.000146441472224934
OTU30234,S010087,0.000536952064824758
OTU2259,S010087,0.000341696768524846
OTU53408,S010087,0.000781021185199648
OTU4375,S010087,0.000195255296299912
OTU23141,S010087,4.8813824074978e-05
OTU14251,S010087,4.8813824074978e-05
OTU18620,S010087,0.000146441472224934
OTU76837,S010087,0.00048813824074978
OTU14356,S010087,0.000585765888899736
OTU53045,S010087,9.76276481499561e-05
OTU99,S010087,9.76276481499561e-05
OTU101170,S010087,0.000146441472224934
OTU97289,S010087,0.000439324416674802
OTU65409,S010087,9.76276481499561e-05
OTU20441,S010087,9.76276481499561e-05
OTU37026,S010087,0.000146441472224934
OTU23611,S010087,0.000146441472224934
OTU809,S010087,4.8813824074978e-05
OTU2471,S010087,0.00024406912037489
OTU96652,S010087,0.00136678707409938
OTU93436,S010087,0.000146441472224934
OTU38683,S010087,0.000146441472224934
OTU34287,S010087,4.8813824074978e-05
OTU64969,S010087,0.000146441472224934
OTU62539,S010087,0.000292882944449868
OTU85569,S010087,9.76276481499561e-05
OTU74111,S010087,0.000439324416674802
OTU19697,S010087,0.000146441472224934
OTU58107,S010087,0.000146441472224934
OTU4838,S010087,4.8813824074978e-05
OTU54328,S010087,4.8813824074978e-05
OTU11208,S010087,0.000341696768524846
OTU35328,S010087,9.76276481499561e-05
OTU33117,S010087,4.8813824074978e-05
OTU84831,S010087,9.76276481499561e-05
OTU17328,S010087,4.8813824074978e-05
OTU82780,S010087,4.8813824074978e-05
OTU15064,S010087,4.8813824074978e-05
OTU8560,S010087,4.8813824074978e-05
OTU49786,S010087,4.8813824074978e-05
OTU54839,S010087,4.8813824074978e-05
OTU40344,S010087,4.8813824074978e-05
OTU102287,S010087,0.000146441472224934
OTU14378,S010087,4.8813824074978e-05
OTU13118,S010087,4.8813824074978e-05
OTU41645,S010087,0.000146441472224934
OTU205,S010087,4.8813824074978e-05
OTU73674,S010087,4.8813824074978e-05
OTU23071,S010087,4.8813824074978e-05
OTU48983,S010087,0.000146441472224934
OTU43743,S010087,4.8813824074978e-05
OTU54842,S010087,9.76276481499561e-05
OTU35769,S010087,4.8813824074978e-05
OTU92768,S010087,0.000341696768524846
OTU76125,S010087,4.8813824074978e-05
OTU45589,S010087,4.8813824074978e-05
OTU30744,S010087,4.8813824074978e-05
OTU13122,S010087,4.8813824074978e-05
OTU73085,S010087,4.8813824074978e-05
OTU51688,S010087,4.8813824074978e-05
OTU62233,S010087,4.8813824074978e-05
OTU56821,S010087,4.8813824074978e-05
OTU98611,S010087,4.8813824074978e-05
OTU5609,S010087,4.8813824074978e-05
OTU101545,S010087,9.76276481499561e-05
OTU20411,S010087,4.8813824074978e-05
OTU43209,S010087,4.8813824074978e-05
OTU55376,S010087,4.8813824074978e-05
OTU119,S010087,9.76276481499561e-05
OTU3615,S010087,9.76276481499561e-05
OTU858,S010087,4.8813824074978e-05
OTU70911,S010087,4.8813824074978e-05
OTU1165,S010087,4.8813824074978e-05
OTU67924,S010087,4.8813824074978e-05
OTU54097,S010087,4.8813824074978e-05
OTU26333,S010087,4.8813824074978e-05
OTU37451,S010087,4.8813824074978e-05
OTU488,S010087,4.8813824074978e-05
OTU61471,S010087,4.8813824074978e-05
OTU51699,S010087,4.8813824074978e-05
OTU37348,S010087,4.8813824074978e-05
OTU31006,S010087,4.8813824074978e-05
OTU70767,S010087,4.8813824074978e-05
OTU14879,S010088,0.0299992288115987
OTU150,S010088,0.003470347805969
OTU763,S010088,0.0367085679031387
OTU666,S010088,0.0565281098172283
OTU61757,S010088,0.0124932521014884
OTU94346,S010088,0.00239068404411198
OTU11466,S010088,0.571065011182232
OTU1447,S010088,0.00231356520397933
OTU97283,S010088,0.00640086373100949
OTU102761,S010088,0.0048584869283566
OTU107132,S010088,7.71188401326444e-05
OTU1370,S010088,0.0276085447674867
OTU956,S010088,0.00246780288424462
OTU75265,S010088,0.0097169738567132
OTU12618,S010088,0.151846996221177
OTU52764,S010088,0.000154237680265289
OTU30817,S010088,0.0055525564895504
OTU56336,S010088,7.71188401326444e-05
OTU181,S010088,0.00192797100331611
OTU80767,S010088,0.00578391300994833
OTU107130,S010088,0.000154237680265289
OTU78221,S010088,0.00169661448291818
OTU83482,S010088,0.0111822318192334
OTU46850,S010088,0.000154237680265289
OTU52261,S010088,0.00262204056450991
OTU650,S010088,0.00269915940464255
OTU60927,S010088,0.00107966376185702
OTU94360,S010088,0.000231356520397933
OTU8807,S010088,0.000308475360530578
OTU409,S010088,0.000848307241459088
OTU3071,S010088,0.000616950721061155
OTU69806,S010088,0.000848307241459088
OTU36557,S010088,0.000771188401326444
OTU63,S010088,0.00192797100331611
OTU4186,S010088,0.000308475360530578
OTU2677,S010088,7.71188401326444e-05
OTU1439,S010088,0.000154237680265289
OTU59,S010088,0.00647798257114213
OTU55884,S010088,7.71188401326444e-05
OTU51283,S010088,0.000154237680265289
OTU10790,S010088,0.000231356520397933
OTU17696,S010088,7.71188401326444e-05
OTU6639,S010088,7.71188401326444e-05
OTU53052,S010088,7.71188401326444e-05
OTU12916,S010088,0.000308475360530578
OTU80517,S010088,7.71188401326444e-05
OTU24429,S010088,7.71188401326444e-05
OTU30009,S010088,7.71188401326444e-05
OTU1268,S010088,0.000462713040795866
OTU40061,S010088,0.00462713040795866
OTU65165,S010088,0.000231356520397933
OTU96086,S010088,0.000154237680265289
OTU776,S010088,7.71188401326444e-05
OTU52909,S010088,0.000771188401326444
OTU28,S010088,0.00231356520397933
OTU30204,S010088,0.000308475360530578
OTU2109,S010088,7.71188401326444e-05
OTU946,S010088,0.00146525796252024
OTU11114,S010088,0.000154237680265289
OTU621,S010088,0.00100254492172438
OTU6501,S010088,0.00462713040795866
OTU98180,S010088,0.000616950721061155
OTU26314,S010088,7.71188401326444e-05
OTU24351,S010088,0.000925426081591733
OTU47141,S010088,0.000308475360530578
OTU53408,S010088,7.71188401326444e-05
OTU4375,S010088,7.71188401326444e-05
OTU2571,S010088,7.71188401326444e-05
OTU18620,S010088,0.0006940695611938
OTU9007,S010088,0.00254492172437727
OTU38116,S010088,0.000539831880928511
OTU2866,S010088,7.71188401326444e-05
OTU4243,S010088,0.000154237680265289
OTU126,S010088,0.00161949564278553
OTU19697,S010088,7.71188401326444e-05
OTU62439,S010088,0.000539831880928511
OTU13209,S010088,0.000385594200663222
OTU443,S010088,0.00169661448291818
OTU42488,S010088,0.000539831880928511
OTU26693,S010088,0.00123390144212231
OTU9968,S010088,0.000462713040795866
OTU1700,S010088,0.00239068404411198
OTU81807,S010088,0.000231356520397933
OTU22979,S010088,0.000154237680265289
OTU13118,S010088,0.000231356520397933
OTU34585,S010088,0.00115678260198967
OTU81358,S010088,7.71188401326444e-05
OTU16072,S010088,7.71188401326444e-05
OTU98211,S010088,7.71188401326444e-05
OTU49386,S010088,7.71188401326444e-05
OTU40697,S010088,7.71188401326444e-05
OTU74956,S010088,7.71188401326444e-05
OTU9024,S010088,7.71188401326444e-05
OTU40999,S010088,0.000154237680265289
OTU89932,S010088,0.000154237680265289
OTU51964,S010088,7.71188401326444e-05
OTU83474,S010088,7.71188401326444e-05
OTU76866,S010088,7.71188401326444e-05
OTU96365,S010088,7.71188401326444e-05
OTU6824,S010088,0.000308475360530578
OTU66492,S010088,7.71188401326444e-05
OTU40769,S010088,7.71188401326444e-05
OTU20317,S010088,0.000154237680265289
OTU24557,S010088,7.71188401326444e-05
OTU2657,S010088,7.71188401326444e-05
OTU55118,S010088,7.71188401326444e-05
OTU14879,S010089,0.418176282539199
OTU150,S010089,0.0127112193636779
OTU763,S010089,0.0207794184807429
OTU666,S010089,0.0319683361242198
OTU61757,S010089,0.155731465976557
OTU94346,S010089,0.0446795554878977
OTU11466,S010089,7.61150860100472e-05
OTU1447,S010089,0.00411021464454255
OTU97283,S010089,0.0123306439336276
OTU102761,S010089,0.0384381184350738
OTU1370,S010089,0.00799208403105496
OTU10320,S010089,0.00289237326838179
OTU956,S010089,0.00281625818237175
OTU79705,S010089,0.000761150860100472
OTU30817,S010089,0.0232151012330644
OTU2961,S010089,0.00837265946110519
OTU932,S010089,7.61150860100472e-05
OTU56336,S010089,7.61150860100472e-05
OTU80767,S010089,0.00114172629015071
OTU107130,S010089,7.61150860100472e-05
OTU78221,S010089,0.00175064697823109
OTU83482,S010089,0.00159841680621099
OTU46850,S010089,0.0166692038362003
OTU52261,S010089,0.000228345258030142
OTU16029,S010089,0.0106561120414066
OTU98641,S010089,0.00593697670878368
OTU879,S010089,0.0656873192266707
OTU60927,S010089,0.000380575430050236
OTU409,S010089,0.000228345258030142
OTU81356,S010089,0.00685035774090425
OTU69806,S010089,0.00471913533262293
OTU70964,S010089,0.0215405693408434
OTU63,S010089,7.61150860100472e-05
OTU59434,S010089,0.0270969706195768
OTU55764,S010089,0.000228345258030142
OTU55884,S010089,0.000304460344040189
OTU10790,S010089,0.00114172629015071
OTU6323,S010089,0.0232912163190744
OTU17696,S010089,0.00205510732227127
OTU6639,S010089,0.00190287715025118
OTU24429,S010089,0.00167453189222104
OTU30009,S010089,0.000152230172020094
OTU1268,S010089,7.61150860100472e-05
OTU35442,S010089,7.61150860100472e-05
OTU65165,S010089,0.000152230172020094
OTU67423,S010089,7.61150860100472e-05
OTU52909,S010089,0.000456690516060283
OTU2109,S010089,0.000152230172020094
OTU11114,S010089,0.000608920688080377
OTU106816,S010089,0.00639366722484396
OTU102408,S010089,7.61150860100472e-05
OTU26314,S010089,0.000380575430050236
OTU47141,S010089,7.61150860100472e-05
OTU1648,S010089,7.61150860100472e-05
OTU30234,S010089,0.000685035774090425
OTU53408,S010089,0.000456690516060283
OTU2471,S010089,0.000304460344040189
OTU93436,S010089,0.000228345258030142
OTU42595,S010089,7.61150860100472e-05
OTU30010,S010089,7.61150860100472e-05
OTU64969,S010089,0.000989496118130613
OTU62539,S010089,0.000380575430050236
OTU19697,S010089,0.000152230172020094
OTU61932,S010089,0.00456690516060283
OTU855,S010089,7.61150860100472e-05
OTU40344,S010089,7.61150860100472e-05
OTU54832,S010089,0.00121784137616075
OTU72274,S010089,7.61150860100472e-05
OTU89221,S010089,7.61150860100472e-05
OTU44287,S010089,0.000152230172020094
OTU10776,S010089,0.000152230172020094
OTU65997,S010089,7.61150860100472e-05
OTU2753,S010089,7.61150860100472e-05
OTU5609,S010089,0.000152230172020094
OTU64968,S010089,7.61150860100472e-05
OTU98242,S010089,7.61150860100472e-05
OTU79373,S010089,7.61150860100472e-05
OTU541,S010089,7.61150860100472e-05
OTU7647,S010089,7.61150860100472e-05
OTU71754,S010089,7.61150860100472e-05
OTU99737,S010089,7.61150860100472e-05
OTU8432,S010089,7.61150860100472e-05
OTU24286,S010089,7.61150860100472e-05
OTU73053,S010089,7.61150860100472e-05
OTU14879,S010090,0.460201449453384
OTU150,S010090,0.125721655816239
OTU763,S010090,0.0093968799901732
OTU666,S010090,6.14175162756418e-05
OTU61757,S010090,0.153912295786758
OTU94346,S010090,0.0650411497359047
OTU1447,S010090,0.0482127502763788
OTU97283,S010090,0.0192851001105515
OTU102761,S010090,6.14175162756418e-05
OTU252,S010090,0.000491340130205134
OTU1859,S010090,0.00687876182287188
OTU956,S010090,0.00116693280923719
OTU20237,S010090,0.00399213855791672
OTU79705,S010090,0.0103795602505835
OTU30817,S010090,6.14175162756418e-05
OTU107131,S010090,0.0310772632354748
OTU56336,S010090,0.0251811816730131
OTU58181,S010090,0.00214961306964746
OTU107130,S010090,0.000122835032551284
OTU78221,S010090,0.000859845227858985
OTU46850,S010090,6.14175162756418e-05
OTU16029,S010090,0.000245670065102567
OTU98641,S010090,6.14175162756418e-05
OTU879,S010090,0.00651025672521803
OTU60927,S010090,0.000368505097653851
OTU409,S010090,0.000184252548826925
OTU410,S010090,0.000368505097653851
OTU97703,S010090,0.000184252548826925
OTU100514,S010090,0.000859845227858985
OTU59434,S010090,0.00184252548826925
OTU16679,S010090,0.000982680260410269
OTU2677,S010090,6.14175162756418e-05
OTU1439,S010090,0.000184252548826925
OTU55764,S010090,0.00128976784178848
OTU8497,S010090,0.000798427711583344
OTU55884,S010090,0.000798427711583344
OTU51283,S010090,0.000552757646480776
OTU77790,S010090,0.000184252548826925
OTU10790,S010090,0.00116693280923719
OTU17696,S010090,0.0014740203906154
OTU6639,S010090,0.00184252548826925
OTU1072,S010090,0.000122835032551284
OTU80517,S010090,0.00067559267903206
OTU24429,S010090,0.00165827293944233
OTU1268,S010090,0.00116693280923719
OTU35442,S010090,0.000552757646480776
OTU47726,S010090,0.000122835032551284
OTU776,S010090,0.000307087581378209
OTU67423,S010090,0.000491340130205134
OTU88760,S010090,0.000368505097653851
OTU1493,S010090,6.14175162756418e-05
OTU49692,S010090,6.14175162756418e-05
OTU1519,S010090,0.000552757646480776
OTU86656,S010090,0.000307087581378209
OTU15715,S010090,6.14175162756418e-05
OTU11114,S010090,0.000798427711583344
OTU106816,S010090,0.00128976784178848
OTU29631,S010090,0.000429922613929493
OTU22126,S010090,0.000552757646480776
OTU47832,S010090,0.000122835032551284
OTU26314,S010090,0.000429922613929493
OTU22483,S010090,6.14175162756418e-05
OTU93243,S010090,0.000184252548826925
OTU64126,S010090,0.000245670065102567
OTU30234,S010090,0.000491340130205134
OTU2259,S010090,0.000184252548826925
OTU53408,S010090,0.000122835032551284
OTU63151,S010090,0.000307087581378209
OTU76837,S010090,0.000122835032551284
OTU53045,S010090,6.14175162756418e-05
OTU99,S010090,6.14175162756418e-05
OTU101170,S010090,0.000307087581378209
OTU20441,S010090,6.14175162756418e-05
OTU37026,S010090,0.000122835032551284
OTU2471,S010090,0.000122835032551284
OTU38683,S010090,0.000491340130205134
OTU34287,S010090,6.14175162756418e-05
